iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ECU,South America,Ecuador,2021-03-22,310868.0,0.0,1457.43,16435.0,0.0,31.43,17441.08,0.0,81.77,922.08,0.0,1.76,1.06,,,,,,,,,1050367.0,2325.0,59.02,0.13,5010.0,0.28,0.31,3.3,people tested,337625.0,301190.0,36435.0,,42424.0,12126.0,1.88,1.67,0.2,,674.0,9927.0,0.06,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-03-23,310868.0,0.0,1457.43,16435.0,0.0,31.43,17441.08,0.0,81.77,922.08,0.0,1.76,1.06,,,,,,,,,1058407.0,8040.0,59.47,0.45,4920.0,0.28,0.32,3.1,people tested,361050.0,324321.0,36729.0,,23425.0,14329.0,2.01,1.8,0.2,,796.0,12088.0,0.07,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-03-24,310868.0,0.0,1457.43,16435.0,0.0,31.43,17441.08,0.0,81.77,922.08,0.0,1.76,1.06,,,,,,,,,1063430.0,5023.0,59.75,0.28,4774.0,0.27,0.34,3.0,people tested,370634.0,333815.0,36819.0,,9584.0,14817.0,2.06,1.85,0.2,,823.0,12565.0,0.07,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-03-25,310868.0,0.0,1457.43,16435.0,0.0,31.43,17441.08,0.0,81.77,922.08,0.0,1.76,1.06,,,,,,,,,1068774.0,5344.0,60.05,0.3,4483.0,0.25,0.38,2.7,people tested,391970.0,344556.0,47414.0,,21336.0,16630.0,2.18,1.91,0.26,,924.0,13634.0,0.08,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-03-26,310868.0,0.0,1457.43,16435.0,0.0,31.43,17441.08,0.0,81.77,922.08,0.0,1.76,1.06,,,,,,,,,1072149.0,3375.0,60.24,0.19,4409.0,0.25,0.38,2.6,people tested,416617.0,356221.0,60396.0,,24647.0,18907.0,2.31,1.98,0.34,,1050.0,14821.0,0.08,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-03-27,310868.0,0.0,1457.43,16435.0,0.0,31.43,17441.08,0.0,81.77,922.08,0.0,1.76,1.06,,,,,,,,,1077357.0,5208.0,60.53,0.29,4332.0,0.24,0.39,2.6,people tested,423066.0,360721.0,62345.0,,6449.0,18547.0,2.35,2.0,0.35,,1030.0,14739.0,0.08,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-03-28,322699.0,11831.0,1690.14,16679.0,244.0,34.86,18104.85,663.77,94.82,935.77,13.69,1.96,1.06,,,,,,,,,1080239.0,2882.0,60.7,0.16,4600.0,0.26,0.38,2.6,people tested,423400.0,361055.0,62345.0,,334.0,18314.0,2.35,2.01,0.35,,1017.0,14507.0,0.08,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,49957.91,52.22,78.53,2806.98
ECU,South America,Ecuador,2021-03-29,322699.0,0.0,1690.14,16679.0,0.0,34.86,18104.85,0.0,94.82,935.77,0.0,1.96,1.06,,,,,,,,,1084922.0,4683.0,60.96,0.26,4936.0,0.28,0.4,2.5,people tested,444516.0,379843.0,64673.0,,21116.0,15270.0,2.47,2.11,0.36,,848.0,11236.0,0.06,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-03-30,322699.0,0.0,1690.14,16679.0,0.0,34.86,18104.85,0.0,94.82,935.77,0.0,1.96,1.05,,,,,,,,,1089083.0,4161.0,61.19,0.23,4382.0,0.25,0.39,2.6,people tested,456084.0,388223.0,67861.0,,11568.0,13576.0,2.53,2.16,0.38,,754.0,9129.0,0.05,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-03-31,322699.0,0.0,1690.14,16679.0,0.0,34.86,18104.85,0.0,94.82,935.77,0.0,1.96,1.05,,,,,,,,,1093712.0,4629.0,61.45,0.26,4326.0,0.24,0.39,2.6,people tested,468665.0,400735.0,67930.0,,12581.0,14004.0,2.6,2.23,0.38,,778.0,9560.0,0.05,57.41,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-01,322699.0,0.0,1690.14,16679.0,0.0,34.86,18104.85,0.0,94.82,935.77,0.0,1.96,1.05,,,,,,,,,1098730.0,5018.0,61.73,0.28,4279.0,0.24,0.35,2.8,people tested,501924.0,424106.0,77818.0,,33259.0,15708.0,2.79,2.36,0.43,,873.0,11364.0,0.06,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-02,322699.0,0.0,1690.14,16679.0,0.0,34.86,18104.85,0.0,94.82,935.77,0.0,1.96,1.05,,,,,,,,,1102083.0,3353.0,61.92,0.19,4276.0,0.24,0.35,2.9,people tested,515673.0,430113.0,85560.0,,13749.0,14151.0,2.86,2.39,0.48,,786.0,10556.0,0.06,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-03,322699.0,0.0,1690.14,16679.0,0.0,34.86,18104.85,0.0,94.82,935.77,0.0,1.96,1.05,,,,,,,,,1108379.0,6296.0,62.28,0.35,4432.0,0.25,0.36,2.8,people tested,523160.0,435892.0,87268.0,,7487.0,14299.0,2.91,2.42,0.48,,794.0,10739.0,0.06,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-04,333175.0,10476.0,1496.57,16929.0,250.0,35.71,18692.6,587.75,83.96,949.79,14.03,2.0,1.05,,,,,,,,,1111693.0,3314.0,62.46,0.19,4493.0,0.25,0.37,2.7,people tested,526160.0,438701.0,87459.0,,3000.0,14680.0,2.92,2.44,0.49,,816.0,11092.0,0.06,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,51296.21,52.77,87.54,2882.18
ECU,South America,Ecuador,2021-04-05,333175.0,0.0,1496.57,16929.0,0.0,35.71,18692.6,0.0,83.96,949.79,0.0,2.0,1.05,,,,,,,,,1114077.0,2384.0,62.6,0.13,4165.0,0.23,0.36,2.8,people tested,575435.0,471370.0,104065.0,,49275.0,18703.0,3.2,2.62,0.58,,1039.0,13075.0,0.07,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-06,333175.0,0.0,1496.57,16929.0,0.0,35.71,18692.6,0.0,83.96,949.79,0.0,2.0,1.05,,,,,,,,,1119122.0,5045.0,62.88,0.28,4291.0,0.24,0.36,2.8,people tested,614709.0,503590.0,111119.0,,39274.0,22661.0,3.41,2.8,0.62,,1259.0,16481.0,0.09,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-07,333175.0,0.0,1496.57,16929.0,0.0,35.71,18692.6,0.0,83.96,949.79,0.0,2.0,1.05,,,,,,,,,1124783.0,5661.0,63.2,0.32,4439.0,0.25,0.36,2.8,people tested,659274.0,543878.0,115396.0,,44565.0,27230.0,3.66,3.02,0.64,,1513.0,20449.0,0.11,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-08,333175.0,0.0,1496.57,16929.0,0.0,35.71,18692.6,0.0,83.96,949.79,0.0,2.0,1.04,,,,,,,,,1127895.0,3112.0,63.37,0.18,4166.0,0.23,0.36,2.7,people tested,675855.0,553900.0,121955.0,,16581.0,24847.0,3.75,3.08,0.68,,1380.0,18542.0,0.1,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-09,333175.0,0.0,1496.57,16929.0,0.0,35.71,18692.6,0.0,83.96,949.79,0.0,2.0,1.04,,,,,,,,,1133470.0,5575.0,63.69,0.31,4484.0,0.25,0.37,2.7,people tested,686073.0,560689.0,125384.0,,10218.0,24343.0,3.81,3.11,0.7,,1352.0,18654.0,0.1,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-10,333175.0,0.0,1496.57,16929.0,0.0,35.71,18692.6,0.0,83.96,949.79,0.0,2.0,1.04,,,,,,,,,1138846.0,5376.0,63.99,0.3,4352.0,0.24,0.37,2.7,people tested,689028.0,561873.0,127155.0,,2955.0,23695.0,3.83,3.12,0.71,,1316.0,17997.0,0.1,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-11,344877.0,11702.0,1671.71,17275.0,346.0,49.43,19349.13,656.53,93.79,969.2,19.41,2.77,1.04,,,,,,,,,1139835.0,989.0,64.04,0.06,4020.0,0.23,0.37,2.7,people tested,689046.0,561882.0,127164.0,,18.0,23269.0,3.83,3.12,0.71,,1293.0,17597.0,0.1,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,52799.51,53.46,96.63,2966.64
ECU,South America,Ecuador,2021-04-12,344877.0,0.0,1671.71,17275.0,0.0,49.43,19349.13,0.0,93.79,969.2,0.0,2.77,1.04,,,,,,,,,1141263.0,1428.0,64.12,0.08,3884.0,0.22,0.36,2.7,people tested,697927.0,562745.0,135182.0,,8881.0,17499.0,3.88,3.13,0.75,,972.0,13054.0,0.07,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-13,344877.0,0.0,1671.71,17275.0,0.0,49.43,19349.13,0.0,93.79,969.2,0.0,2.77,1.04,,,,,,,,,1149227.0,7964.0,64.57,0.45,4301.0,0.24,0.36,2.8,people tested,747359.0,603632.0,143727.0,,49432.0,18950.0,4.15,3.35,0.8,,1053.0,14292.0,0.08,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-14,344877.0,0.0,1671.71,17275.0,0.0,49.43,19349.13,0.0,93.79,969.2,0.0,2.77,1.04,,,,,,,,,1160569.0,11342.0,65.21,0.64,5112.0,0.29,0.39,2.6,people tested,780395.0,632527.0,147868.0,,33036.0,17303.0,4.34,3.51,0.82,,961.0,12664.0,0.07,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-15,344877.0,0.0,1671.71,17275.0,0.0,49.43,19349.13,0.0,93.79,969.2,0.0,2.77,1.04,,,,,,,,,1162010.0,1441.0,65.29,0.08,4874.0,0.27,0.39,2.6,people tested,817655.0,661453.0,156202.0,,37260.0,20257.0,4.54,3.67,0.87,,1125.0,15365.0,0.08,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-16,344877.0,0.0,1671.71,17275.0,0.0,49.43,19349.13,0.0,93.79,969.2,0.0,2.77,1.04,,,,,,,,,1167753.0,5743.0,65.61,0.32,4898.0,0.28,0.39,2.6,people tested,861457.0,690331.0,171126.0,,43802.0,25055.0,4.79,3.83,0.95,,1392.0,18520.0,0.1,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-17,344877.0,0.0,1671.71,17275.0,0.0,49.43,19349.13,0.0,93.79,969.2,0.0,2.77,1.04,,,,,,,,,1173806.0,6053.0,65.95,0.34,4994.0,0.28,0.39,2.5,people tested,907358.0,731470.0,175888.0,,45901.0,31190.0,5.04,4.06,0.98,,1733.0,24228.0,0.14,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-18,358157.0,13280.0,1897.14,17641.0,366.0,52.29,20094.2,745.07,106.44,989.74,20.53,2.93,1.04,,,,,,,,,1173859.0,53.0,65.96,0.0,4861.0,0.27,0.4,2.5,people tested,910226.0,734040.0,176186.0,,2868.0,31597.0,5.06,4.08,0.98,,1755.0,24594.0,0.14,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,54310.01,54.09,91.68,3051.51
ECU,South America,Ecuador,2021-04-19,358157.0,0.0,1897.14,17641.0,0.0,52.29,20094.2,0.0,106.44,989.74,0.0,2.93,1.04,,,,,,,,,1175939.0,2080.0,66.07,0.12,4954.0,0.28,0.39,2.6,people tested,951497.0,770219.0,181278.0,,41271.0,36224.0,5.29,4.28,1.01,,2012.0,29639.0,0.16,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-20,358157.0,0.0,1897.14,17641.0,0.0,52.29,20094.2,0.0,106.44,989.74,0.0,2.93,1.04,,,,,,,,,1180025.0,4086.0,66.3,0.23,4400.0,0.25,0.4,2.5,people tested,999929.0,814385.0,185544.0,,48432.0,36081.0,5.55,4.52,1.03,,2004.0,30108.0,0.17,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-21,358157.0,0.0,1897.14,17641.0,0.0,52.29,20094.2,0.0,106.44,989.74,0.0,2.93,1.03,,,,,,,,,1186632.0,6607.0,66.67,0.37,3723.0,0.21,0.38,2.6,people tested,1060366.0,868444.0,191922.0,,60437.0,39996.0,5.89,4.82,1.07,,2222.0,33702.0,0.19,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-22,358157.0,0.0,1897.14,17641.0,0.0,52.29,20094.2,0.0,106.44,989.74,0.0,2.93,1.03,,,,,,,,,1199803.0,13171.0,67.41,0.74,5399.0,0.3,0.41,2.5,people tested,1109869.0,914921.0,194948.0,,49503.0,41745.0,6.17,5.08,1.08,,2319.0,36210.0,0.2,65.28,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-23,358157.0,0.0,1897.14,17641.0,0.0,52.29,20094.2,0.0,106.44,989.74,0.0,2.93,1.03,,,,,,,,,1203311.0,3508.0,67.61,0.2,5080.0,0.28,0.41,2.4,people tested,1168656.0,964925.0,203731.0,,58787.0,43886.0,6.49,5.36,1.13,,2438.0,39228.0,0.22,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-24,358157.0,0.0,1897.14,17641.0,0.0,52.29,20094.2,0.0,106.44,989.74,0.0,2.93,1.03,,,,,,,,,1204974.0,1663.0,67.7,0.09,4453.0,0.25,0.41,2.4,people tested,1191264.0,982882.0,208382.0,,22608.0,40558.0,6.62,5.46,1.16,,2253.0,35916.0,0.2,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-25,372754.0,14597.0,2085.29,18158.0,517.0,73.86,20913.16,818.96,116.99,1018.74,29.01,4.14,1.03,,,,,,,,,1209182.0,4208.0,67.94,0.24,5046.0,0.28,0.4,2.5,people tested,1199225.0,990526.0,208699.0,,7961.0,41286.0,6.66,5.5,1.16,,2294.0,36641.0,0.2,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,56081.91,55.03,117.8,3151.07
ECU,South America,Ecuador,2021-04-26,372754.0,0.0,2085.29,18158.0,0.0,73.86,20913.16,0.0,116.99,1018.74,0.0,4.14,1.02,,,,,,,,,1210896.0,1714.0,68.04,0.1,4994.0,0.28,0.4,2.5,people tested,1246077.0,1026736.0,219341.0,,46852.0,42083.0,6.92,5.7,1.22,,2338.0,36645.0,0.2,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-27,372754.0,0.0,2085.29,18158.0,0.0,73.86,20913.16,0.0,116.99,1018.74,0.0,4.14,1.02,,,,,,,,,1217273.0,6377.0,68.4,0.36,5321.0,0.3,0.4,2.5,people tested,1308278.0,1078158.0,230120.0,,62201.0,44050.0,7.27,5.99,1.28,,2447.0,37682.0,0.21,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-28,372754.0,0.0,2085.29,18158.0,0.0,73.86,20913.16,0.0,116.99,1018.74,0.0,4.14,1.02,,,,,,,,,1224690.0,7417.0,68.81,0.42,5437.0,0.3,0.4,2.5,people tested,1363307.0,1124648.0,238659.0,,55029.0,43277.0,7.57,6.25,1.33,,2404.0,36601.0,0.2,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-29,372754.0,0.0,2085.29,18158.0,0.0,73.86,20913.16,0.0,116.99,1018.74,0.0,4.14,1.02,,,,,,,,,1227352.0,2662.0,68.96,0.15,3936.0,0.22,0.38,2.6,people tested,1433868.0,1193052.0,240816.0,,70561.0,46286.0,7.97,6.63,1.34,,2571.0,39733.0,0.22,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-04-30,372754.0,0.0,2085.29,18158.0,0.0,73.86,20913.16,0.0,116.99,1018.74,0.0,4.14,1.01,,,,,,,,,1234598.0,7246.0,69.37,0.41,4470.0,0.25,0.38,2.6,people tested,1502538.0,1249905.0,252633.0,,68670.0,47697.0,8.35,6.94,1.4,,2650.0,40711.0,0.23,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-01,372754.0,0.0,2085.29,18158.0,0.0,73.86,20913.16,0.0,116.99,1018.74,0.0,4.14,1.01,,,,,,,,,1240408.0,5810.0,69.69,0.33,5062.0,0.28,0.39,2.5,people tested,1556520.0,1300075.0,256445.0,,53982.0,52179.0,8.65,7.22,1.42,,2899.0,45313.0,0.25,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-02,384589.0,11835.0,1690.71,18724.0,566.0,80.86,21577.15,664.0,94.86,1050.5,31.76,4.54,1.01,,,,,,,,,1242860.0,2452.0,69.83,0.14,4811.0,0.27,0.39,2.5,people tested,1596900.0,1339627.0,257273.0,,40380.0,56811.0,8.87,7.44,1.43,,3156.0,49872.0,0.28,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,57699.6,55.81,109.06,3241.96
ECU,South America,Ecuador,2021-05-03,384589.0,0.0,1690.71,18724.0,0.0,80.86,21577.15,0.0,94.86,1050.5,0.0,4.54,1.01,,,,,,,,,1253641.0,10781.0,70.44,0.61,6106.0,0.34,0.37,2.7,people tested,1647111.0,1386261.0,260850.0,,50211.0,57291.0,9.15,7.7,1.45,,3183.0,51361.0,0.28,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-04,384589.0,0.0,1690.71,18724.0,0.0,80.86,21577.15,0.0,94.86,1050.5,0.0,4.54,1.0,,,,,,,,,1260184.0,6543.0,70.81,0.37,6130.0,0.34,0.36,2.8,people tested,1687002.0,1419009.0,267993.0,,39891.0,54103.0,9.37,7.88,1.49,,3006.0,48693.0,0.27,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-05,384589.0,0.0,1690.71,18724.0,0.0,80.86,21577.15,0.0,94.86,1050.5,0.0,4.54,1.0,,,,,,,,,1267771.0,7587.0,71.23,0.43,6154.0,0.35,0.34,2.9,people tested,1738447.0,1461243.0,277204.0,,51445.0,53591.0,9.66,8.12,1.54,,2977.0,48085.0,0.27,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-06,384589.0,0.0,1690.71,18724.0,0.0,80.86,21577.15,0.0,94.86,1050.5,0.0,4.54,1.0,,,,,,,,,1272297.0,4526.0,71.49,0.25,6421.0,0.36,0.33,3.0,people tested,1796351.0,1508443.0,287908.0,,57904.0,51783.0,9.98,8.38,1.6,,2877.0,45056.0,0.25,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-07,384589.0,0.0,1690.71,18724.0,0.0,80.86,21577.15,0.0,94.86,1050.5,0.0,4.54,0.99,,,,,,,,,1279596.0,7299.0,71.9,0.41,6428.0,0.36,0.32,3.1,people tested,1842927.0,1548985.0,293942.0,,46576.0,48627.0,10.24,8.6,1.63,,2701.0,42726.0,0.24,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-08,384589.0,0.0,1690.71,18724.0,0.0,80.86,21577.15,0.0,94.86,1050.5,0.0,4.54,0.99,,,,,,,,,1283883.0,4287.0,72.14,0.24,6211.0,0.35,0.3,3.3,people tested,1860145.0,1564336.0,295809.0,,17218.0,43375.0,10.33,8.69,1.64,,2410.0,37752.0,0.21,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-09,398921.0,14332.0,2047.43,19137.0,413.0,59.0,22381.24,804.09,114.87,1073.67,23.17,3.31,0.99,,,,,,,,,1288165.0,4282.0,72.38,0.24,6472.0,0.36,0.31,3.2,people tested,1865874.0,1569600.0,296274.0,,5729.0,38425.0,10.37,8.72,1.65,,2135.0,32853.0,0.18,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,59098.91,56.34,92.75,3320.59
ECU,South America,Ecuador,2021-05-10,398921.0,0.0,2047.43,19137.0,0.0,59.0,22381.24,0.0,114.87,1073.67,0.0,3.31,0.99,,,,,,,,,1289765.0,1600.0,72.47,0.09,5161.0,0.29,0.31,3.2,people tested,1896817.0,1597119.0,299698.0,,30943.0,35672.0,10.54,8.87,1.66,,1982.0,30123.0,0.17,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-11,398921.0,0.0,2047.43,19137.0,0.0,59.0,22381.24,0.0,114.87,1073.67,0.0,3.31,0.98,,,,,,,,,1296357.0,6592.0,72.84,0.37,5168.0,0.29,0.32,3.1,people tested,1933955.0,1622752.0,311203.0,,37138.0,35279.0,10.74,9.01,1.73,,1960.0,29106.0,0.16,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-12,398921.0,0.0,2047.43,19137.0,0.0,59.0,22381.24,0.0,114.87,1073.67,0.0,3.31,0.98,,,,,,,,,1300258.0,3901.0,73.06,0.22,4641.0,0.26,0.32,3.1,people tested,1974582.0,1641434.0,333148.0,,40627.0,33734.0,10.97,9.12,1.85,,1874.0,25742.0,0.14,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-05-13,398921.0,0.0,2047.43,19137.0,0.0,59.0,22381.24,0.0,114.87,1073.67,0.0,3.31,0.98,,,,,,,,,1304119.0,3861.0,73.27,0.22,4546.0,0.26,0.32,3.1,people tested,2020226.0,1664813.0,355413.0,,45644.0,31982.0,11.22,9.25,1.97,,1777.0,22339.0,0.12,75.46,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
